1	0.0068352	-0.0118346	0.456361	0.000383777	-0.00852393	0.00554195	-0.0154865	-0.288055	0.622056	0
1	0.00694964	-0.0118388	0.456286	0.000327302	-0.00859659	-0.0168532	-0.00565394	-0.25785	0.628818	0
1	0.00962073	-0.0118482	0.456195	0.000120204	-0.00851715	-0.0280447	0.0168019	-0.228833	0.651045	0
1	0.0197182	-0.0118524	0.45612	-0.00016089	-0.0082902	-0.034853	0.0352648	-0.279095	0.661723	0
1	0.0296129	-0.0118681	0.456074	-0.000438657	-0.00793895	-0.0258091	0.0381937	-0.189599	0.671895	0
1	0.0396041	-0.0118785	0.456044	-0.000705316	-0.00726009	-0.026214	0.0962591	-0.0943793	0.74902	0
1	0.0496038	-0.0118837	0.456028	-0.00091233	-0.00596386	-0.0146176	0.152131	-0.127929	0.745422	0
1	0.0595984	-0.0118837	0.456028	-0.000948146	-0.00427777	0.00526923	0.174565	-0.0993795	0.772237	0
1	0.0695988	-0.0118837	0.456028	-0.000720879	-0.00253551	0.031664	0.161188	-0.168941	0.770222	0
1	0.0795984	-0.0118785	0.456044	-0.000403118	-0.00102877	0.0304069	0.134051	-0.14749	0.63161	0
1	0.0895949	-0.0118733	0.456059	-8.03697e-05	0.00018399	0.0329265	0.108879	-0.0824697	0.7837	0
1	0.0995891	-0.0118681	0.456074	0.000231098	0.00108693	0.0255904	0.0652979	-0.147801	0.429431	0
1	0.10959	-0.0118576	0.456104	0.000463217	0.0016168	0.0222337	0.0477104	-0.0768968	0.510637	0
1	0.119683	-0.0118472	0.456135	0.000681569	0.00208977	0.0208613	0.0461317	-0.0568709	0.512408	0
1	0.129582	-0.0118368	0.456165	0.00081773	0.00257963	0.014276	0.0489814	0.00305469	0.511261	0
1	0.139581	-0.011843	0.45621	0.000908736	0.00307977	0.00223121	0.0457844	-0.0432897	0.507796	0
1	0.149577	-0.011816	0.456226	0.000971797	0.00339877	0.0154663	0.0181823	-0.110878	0.505168	0
1	0.159568	-0.0118003	0.456272	0.00113514	0.00340031	0.01584	-0.00677195	-0.141471	0.459735	0
1	0.16957	-0.0117951	0.456287	0.00125094	0.00330738	0.00654215	-0.0124845	-0.137801	0.508005	0
1	0.179567	-0.0117847	0.456317	0.00123522	0.00310683	-0.00710746	-0.0238605	-0.123841	0.47956	0
1	0.189563	-0.0117794	0.456332	0.00111142	0.00282265	-0.0156988	-0.0313687	-0.1628	0.441281	0
1	0.199563	-0.0117794	0.456332	0.000904299	0.00239545	-0.0256384	-0.056157	-0.175642	0.516738	0
1	0.209559	-0.0117794	0.456332	0.00060592	0.00169166	-0.0317863	-0.0785031	-0.153993	0.560975	0
1	0.219556	-0.0117794	0.456332	0.000302271	0.000908931	-0.0278592	-0.0742076	-0.144726	0.374792	0
1	0.229552	-0.0117847	0.456317	6.45507e-05	0.000251671	-0.02317	-0.0664055	-0.0612882	0.561423	0
1	0.239549	-0.0117899	0.456302	-0.000143935	-0.000364137	-0.018345	-0.05545	-0.0867254	0.45604	0
1	0.249549	-0.0117951	0.456287	-0.000311037	-0.000876269	-0.0124126	-0.0388309	-0.0783824	0.455318	0
1	0.259543	-0.0117951	0.456287	-0.000403136	-0.00116801	-0.005338	-0.0175047	-0.176949	0.450398	0
1	0.26954	-0.0118118	0.456301	-0.000449467	-0.00114778	-0.00240469	0.0184199	-0.0450373	0.439567	0
1	0.279536	-0.0117951	0.456287	-0.000475179	-0.000778142	-0.000292213	0.0465459	-0.0927538	0.432264	0
1	0.289533	-0.0118118	0.456301	-0.000473746	-0.000269384	-0.00326783	0.0541421	-0.0958875	0.441951	0
1	0.299536	-0.0118118	0.456301	-0.000480204	0.000186248	0.00324403	0.0352403	-0.061106	0.44293	0
1	0.309527	-0.0118118	0.456301	-0.000394008	0.000387917	0.0124066	0.00836543	-0.0984173	0.447125	0
1	0.319627	-0.0118118	0.456301	-0.000247457	0.000362458	0.0154432	-0.00961055	-0.0549852	0.47958	0
1	0.329531	-0.0118118	0.456301	-0.000104992	0.000225326	0.0126137	-0.0154173	-0.05377	0.326311	0
1	0.339518	-0.0118232	0.456331	1.77e-05	0.000155144	0.0146943	0.00895703	-0.0264756	0.424594	0
1	0.358975	-0.011818	0.456346	4.65435e-05	0.000405978	0.00151797	0.0237586	-0.0484425	0.485967	0
1	0.359517	-0.011818	0.456346	-2.32061e-05	0.000833301	-0.0128812	0.0497859	-0.0968209	0.476742	0
1	0.369509	-0.0118128	0.456362	-0.000101952	0.00128543	-0.000891703	0.0401419	-0.0118636	0.398063	0
1	0.379513	-0.0118075	0.456377	-6.82737e-05	0.001555	0.00308484	0.0267226	-0.0971256	0.438117	0
1	0.38951	-0.0118023	0.456392	2.57911e-05	0.00169649	0.00895097	0.0149415	-0.143382	0.447559	0
1	0.408978	-0.0118138	0.456422	0.000157489	0.00168535	0.0140135	-0.00451541	-0.0732538	0.438552	0
1	0.409501	-0.0117919	0.456422	0.000298876	0.00164385	0.0147638	3.55517e-05	-0.0977242	0.436206	0
1	0.419498	-0.0117867	0.456438	0.000522862	0.00159693	0.0185667	-0.00108744	-0.140731	0.448844	0
1	0.429498	-0.0117762	0.456468	0.000667392	0.00157761	0.0158306	0.000324366	-0.108132	0.418287	0
1	0.43949	-0.011771	0.456483	0.000799846	0.00164347	0.0100549	0.01131	-0.0943868	0.508316	0
1	0.449489	-0.0117658	0.456498	0.000818105	0.00168732	-0.00503536	-0.00335069	-0.122652	0.444837	0
1	0.459486	-0.0117605	0.456514	0.000730168	0.00163477	-0.0117808	-0.00913533	-0.100359	0.484556	0
1	0.469487	-0.0117439	0.456499	0.000651183	0.0015215	0.0034745	-0.0296102	-0.109886	0.362941	0
1	0.479485	-0.0117386	0.456514	0.000784325	0.00107034	0.0167194	-0.0416403	-0.152277	0.43998	0
1	0.489478	-0.0117386	0.456514	0.000864704	0.000710153	-0.00170984	-0.0329145	-0.087165	0.44773	0
1	0.499499	-0.011722	0.4565	0.000736053	0.000403975	-0.0153505	-0.033014	-0.136088	0.449485	0
1	0.509471	-0.011722	0.4565	0.000659005	4.55151e-06	-0.00333624	-0.0417433	-0.0987181	0.451704	0
1	0.519468	-0.0117272	0.456484	0.000595348	-0.000416696	-0.0143413	-0.0472644	-0.164687	0.491606	0
1	0.52947	-0.0117324	0.456469	0.000384429	-0.000792329	-0.0241309	-0.0244037	-0.182764	0.489193	0
1	0.539463	-0.0117377	0.456454	9.07797e-05	-0.00102765	-0.0320881	-0.0235349	-0.21438	0.484974	0
1	0.549458	-0.0117429	0.456439	-0.000236243	-0.00129955	-0.0318923	-0.0301172	-0.244492	0.435018	0
1	0.55946	-0.0117533	0.456408	-0.000532919	-0.00165851	-0.0293015	-0.0459926	-0.16211	0.643513	0
1	0.569456	-0.0117638	0.456378	-0.000778989	-0.002119	-0.0202601	-0.0438709	-0.129042	0.464177	0
1	0.579453	-0.0117742	0.456348	-0.000922369	-0.00248309	-0.00902435	-0.0274746	-0.106404	0.480058	0
1	0.589447	-0.0117794	0.456332	-0.000965776	-0.00266622	-0.00138653	-0.0120815	-0.094327	0.465133	0
1	0.599452	-0.0117847	0.456317	-0.000944669	-0.00268926	0.00548389	0.00793206	-0.188602	0.510406	0
1	0.609446	-0.0117899	0.456302	-0.000846717	-0.00246832	0.0122108	0.0306573	-0.0759464	0.581513	0
1	0.619437	-0.0117899	0.456302	-0.000669216	-0.00198123	0.0220416	0.0626675	-0.0875015	0.441237	0
1	0.629438	-0.0117899	0.456302	-0.000422502	-0.00126471	0.0254514	0.0747871	-0.101386	0.545035	0
1	0.639435	-0.0117899	0.456302	-0.000188644	-0.000571643	0.0207401	0.0618518	-0.17276	0.556619	0
1	0.649433	-0.0117847	0.456317	-2.7063e-05	-8.70012e-05	0.0122137	0.0368416	-0.172419	0.51992	0
1	0.659433	-0.0117847	0.456317	0.000110461	0.000323256	0.0135831	0.0402684	-0.229592	0.535244	0
1	0.669424	-0.0117794	0.456332	0.000227078	0.000666901	0.0122738	0.0359197	-0.17969	0.567646	0
1	0.679423	-0.011769	0.456363	0.000355823	0.00104162	0.0129602	0.037596	-0.10963	0.476873	0
1	0.689424	-0.0117638	0.456378	0.000496317	0.00144855	0.0153549	0.0444605	-0.102861	0.440112	0
