1	0.00706204	-0.086589	0.432378	-2.35952e-05	-0.000192471	0.000213426	0.00174096	0.973197	0.725885	0
1	0.00718062	-0.086591	0.432362	-8.78684e-06	-7.16761e-05	0.00199584	0.0162805	0.936522	0.627848	0
1	0.0256908	-0.086589	0.432378	2.41304e-06	1.96836e-05	0.00125955	0.0102744	0.915312	0.638614	0
1	0.0257713	-0.086589	0.432378	1.35368e-05	0.000110423	0.000844553	0.0068892	0.912051	0.628756	0
1	0.0292195	-0.086589	0.432378	1.13109e-05	9.22657e-05	-0.00155234	-0.0126627	0.976363	0.668055	0
1	0.0392158	-0.086591	0.432362	-9.27244e-06	-7.56372e-05	-0.00263303	-0.0214782	0.982316	0.700192	0
1	0.0492167	-0.086589	0.432378	-2.85247e-05	-0.000232682	0.000310326	0.00253139	0.95211	0.671029	0
1	0.0592147	-0.086589	0.432378	-8.9363e-06	-7.28952e-05	0.00261206	0.0213071	0.940633	0.610891	0
1	0.0692101	-0.086589	0.432378	1.44043e-05	0.000117499	0.00186058	0.0151772	0.939108	0.615181	0
1	0.0792064	-0.086589	0.432378	2.49439e-05	0.000203473	0.00040339	0.00329053	0.949384	0.648797	0
1	0.0892013	-0.086589	0.432378	2.27759e-05	0.000185788	-0.00062169	-0.00507126	0.984657	0.685501	0
1	0.0992079	-0.086589	0.432378	7.8537e-06	6.40642e-05	-0.00143514	-0.0117067	0.970586	0.654403	0
1	0.109197	-0.086589	0.432378	-2.66765e-08	-2.17606e-07	-0.000376846	-0.00307401	0.93577	0.638157	0
1	0.119196	-0.086589	0.432378	-1.0339e-06	-8.4337e-06	5.39102e-05	0.000439757	0.856281	0.608925	0
1	0.129191	-0.086589	0.432378	1.51717e-07	1.23758e-06	0.00013692	0.00111689	0.910278	0.631025	0
1	0.139191	-0.086591	0.432362	1.24727e-06	1.01742e-05	7.71919e-05	0.00062967	0.96363	0.698379	0
1	0.149187	-0.086591	0.432362	-1.05433e-05	-8.60038e-05	-0.00102228	-0.00833899	0.969564	0.646365	0
1	0.159183	-0.086589	0.432378	-2.22353e-05	-0.000181378	-0.00104414	-0.00851731	0.941052	0.647767	0
1	0.169186	-0.086589	0.432378	-1.75227e-05	-0.000142936	0.00170493	0.0139075	0.922977	0.600747	0
1	0.179171	-0.086589	0.432378	2.43675e-06	1.98771e-05	0.00190698	0.0155556	0.92822	0.626774	0
1	0.18917	-0.086589	0.432378	1.52379e-05	0.000124299	9.87017e-05	0.000805131	0.938496	0.660389	0
1	0.199178	-0.086591	0.432362	5.59912e-06	4.56732e-05	-0.000612819	-0.00499889	0.96367	0.681962	0
1	0.226099	-0.086589	0.432378	-6.64096e-06	-5.41717e-05	-0.000760128	-0.00620052	0.966181	0.702127	0
1	0.226182	-0.086589	0.432378	-2.35439e-06	-1.92052e-05	0.000987652	0.00805648	0.936095	0.607345	0
1	0.229158	-0.086589	0.432378	6.85608e-06	5.59264e-05	0.000103378	0.000843272	0.932262	0.626278	0
1	0.239255	-0.086589	0.432378	5.98602e-06	4.88292e-05	0.00023314	0.00190177	0.919029	0.66893	0
1	0.258945	-0.086589	0.432378	7.7615e-06	6.33122e-05	-0.000556748	-0.00454151	0.939565	0.63564	0
1	0.25915	-0.086589	0.432378	-4.12589e-06	-3.36557e-05	-0.000546656	-0.00445919	0.949747	0.601568	0
1	0.269151	-0.086589	0.432378	-1.56592e-06	-1.27735e-05	0.000637013	0.00519625	0.946983	0.595752	0
1	0.27915	-0.086589	0.432378	5.05095e-06	4.12016e-05	0.000574146	0.00468343	0.931805	0.605819	0
1	0.289145	-0.086591	0.432362	8.50633e-06	6.93879e-05	0.000148451	0.00121095	0.933184	0.650824	0
1	0.299143	-0.086589	0.432378	1.07173e-06	8.74231e-06	-0.000397917	-0.00324589	0.932719	0.646737	0
1	0.309139	-0.086589	0.432378	7.8354e-07	6.3915e-06	0.000154819	0.00126289	0.951614	0.666987	0
1	0.319143	-0.086589	0.432378	2.68663e-06	2.19154e-05	0.000172885	0.00141026	0.983533	0.626146	0
1	0.329136	-0.086589	0.432378	3.65838e-06	2.98422e-05	2.94288e-05	0.000240057	0.961797	0.632914	0
1	0.339151	-0.086591	0.432362	-3.10481e-06	-2.53266e-05	-0.000570279	-0.00465188	0.925634	0.63944	0
1	0.349135	-0.086589	0.432378	-1.53659e-05	-0.000125343	-0.000738765	-0.00602626	0.913538	0.640883	0
